VTI,07/11/2011,68.47,"1,961,217"
VTI,07/12/2011,68.17,"2,109,212"
VTI,07/13/2011,68.43,"1,903,924"
VTI,07/14/2011,67.85,"2,059,585"
VTI,07/15/2011,68.28,"4,489,680"
VTI,07/18/2011,67.65,"4,783,117"
VTI,07/19/2011,68.79,"1,841,585"
VTI,07/20/2011,68.75,"1,391,069"
VTI,07/21/2011,69.59,"2,109,919"
VTI,07/22/2011,69.709999,"1,162,805"
VTI,07/25/2011,69.26,"3,125,918"
VTI,07/26/2011,68.97,"1,500,203"
VTI,07/27/2011,67.45,"2,133,986"
VTI,07/28/2011,67.22,"2,788,582"
VTI,07/29/2011,66.85,"5,091,925"
VTI,08/01/2011,66.55,"5,148,639"
VTI,08/02/2011,64.79,"3,528,720"
VTI,08/03/2011,65.15,"5,828,484"
VTI,08/04/2011,61.88,"7,792,687"
VTI,08/05/2011,61.62,"7,689,962"
VTI,08/08/2011,57.35,"11,877,750"
VTI,08/09/2011,60.22,"9,100,343"
VTI,08/10/2011,57.66,"6,008,764"
VTI,08/11/2011,60.3,"5,850,979"
VTI,08/12/2011,60.7,"3,018,795"
VTI,08/15/2011,62.02,"2,803,449"
VTI,08/16/2011,61.43,"3,085,229"
VTI,08/17/2011,61.44,"2,398,546"
VTI,08/18/2011,58.7,"5,826,042"
VTI,08/19/2011,57.65,"4,061,786"
VTI,08/22/2011,57.66,"2,331,001"
VTI,08/23/2011,59.64,"3,713,935"
VTI,08/24/2011,60.49,"3,164,383"
VTI,08/25/2011,59.48,"3,379,052"
VTI,08/26/2011,60.47,"2,648,922"
VTI,08/29/2011,62.36,"1,942,383"
VTI,08/30/2011,62.53,"2,464,943"
VTI,08/31/2011,62.78,"4,318,025"
VTI,09/01/2011,62.07,"3,652,542"
VTI,09/02/2011,60.37,"2,225,512"
VTI,09/06/2011,59.99,"2,405,552"
VTI,09/07/2011,61.78,"1,325,126"
VTI,09/08/2011,61.04,"2,727,311"
VTI,09/09/2011,59.45,"2,610,776"
VTI,09/12/2011,59.87,"2,692,084"
VTI,09/13/2011,60.47,"1,683,612"
VTI,09/14/2011,61.33,"2,517,162"
VTI,09/15/2011,62.4,"3,962,126"
VTI,09/16/2011,62.7,"1,550,424"
VTI,09/19/2011,62.04,"2,066,343"
VTI,09/20/2011,61.82,"3,734,145"
VTI,09/21/2011,59.81,"4,795,172"
VTI,09/22/2011,57.97,"7,423,427"
VTI,09/23/2011,58,"4,869,256"
VTI,09/26/2011,59.37,"2,532,078"
VTI,09/27/2011,60.12,"3,318,557"
VTI,09/28/2011,58.75,"2,326,925"
VTI,09/29/2011,59.18,"2,724,127"
VTI,09/30/2011,57.72,"2,520,410"
VTI,10/03/2011,55.81,"4,172,035"
VTI,10/04/2011,57.21,"4,982,222"
VTI,10/05/2011,58.38,"7,841,539"
VTI,10/06/2011,59.51,"2,284,434"
VTI,10/07/2011,58.97,"3,015,375"
VTI,10/10/2011,61,"1,637,084"
VTI,10/11/2011,61.049999,"2,688,713"
VTI,10/12/2011,61.63,"2,856,563"
VTI,10/13/2011,61.55,"2,149,056"
VTI,10/14/2011,62.67,"1,654,439"
VTI,10/17/2011,61.4,"3,652,240"
VTI,10/18/2011,62.64,"2,641,153"
VTI,10/19/2011,61.81,"2,145,953"
VTI,10/20/2011,62.09,"1,828,926"
VTI,10/21/2011,63.26,"1,808,326"
VTI,10/24/2011,64.32,"1,737,524"
VTI,10/25/2011,63.006,"3,056,511"
VTI,10/26/2011,63.69,"1,772,874"
VTI,10/27/2011,65.89,"5,321,386"
VTI,10/28/2011,65.95,"1,285,840"
VTI,10/31/2011,64.28,"1,729,893"
VTI,11/01/2011,62.57,"2,836,973"
VTI,11/02/2011,63.6,"2,117,716"
VTI,11/03/2011,64.84,"2,056,652"
VTI,11/04/2011,64.49,"1,625,736"
VTI,11/07/2011,64.82,"1,455,778"
VTI,11/08/2011,65.6,"1,909,560"
VTI,11/09/2011,63.1,"1,886,884"
VTI,11/10/2011,63.66,"1,363,044"
VTI,11/11/2011,64.92,"1,234,100"
VTI,11/14/2011,64.28,"1,190,299"
VTI,11/15/2011,64.67,"1,076,629"
VTI,11/16/2011,63.59,"3,342,321"
VTI,11/17/2011,62.55,"1,795,447"
VTI,11/18/2011,62.46,"2,139,758"
VTI,11/21/2011,61.3,"2,008,316"
VTI,11/22/2011,61.01,"1,586,548"
VTI,11/23/2011,59.648,"2,141,885"
VTI,11/25/2011,59.46,"1,010,996"
VTI,11/28/2011,61.25,"1,887,691"
VTI,11/29/2011,61.44,"1,229,655"
VTI,11/30/2011,64.04,"2,365,788"
VTI,12/01/2011,64.04,"1,561,307"
VTI,12/02/2011,64.01,"1,746,836"
VTI,12/05/2011,64.71,"2,032,936"
VTI,12/06/2011,64.74,"1,241,402"
VTI,12/07/2011,64.91,"3,885,735"
VTI,12/08/2011,63.44,"1,964,583"
VTI,12/09/2011,64.57,"2,100,921"
VTI,12/12/2011,63.58,"1,369,644"
VTI,12/13/2011,62.9,"1,525,456"
VTI,12/14/2011,62.18,"1,896,530"
VTI,12/15/2011,62.41,"5,062,369"
VTI,12/16/2011,62.62,"1,320,387"
VTI,12/19/2011,61.89,"2,382,857"
VTI,12/20/2011,63.83,"2,053,123"
VTI,12/21/2011,63.59,"1,728,212"
VTI,12/22/2011,64.25,"1,635,942"
VTI,12/23/2011,64.74,"3,193,948"
VTI,12/27/2011,64.75,"3,100,792"
VTI,12/28/2011,63.96,"2,096,214"
VTI,12/29/2011,64.59,"1,565,128"
VTI,12/30/2011,64.3,"1,267,522"
VTI,01/03/2012,65.21,"2,230,352"
VTI,01/04/2012,65.24,"1,647,893"
VTI,01/05/2012,65.53,"1,146,220"
VTI,01/06/2012,65.38,"1,640,002"
VTI,01/09/2012,65.53,"1,978,953"
VTI,01/10/2012,66.18,"1,368,132"
VTI,01/11/2012,66.3,"1,825,296"
VTI,01/12/2012,66.46,"944,932"
VTI,01/13/2012,66.15,"1,294,628"
VTI,01/17/2012,66.3,"2,181,656"
VTI,01/18/2012,67.1,"2,007,213"
VTI,01/19/2012,67.51,"4,201,242"
VTI,01/20/2012,67.53,"1,537,518"
VTI,01/23/2012,67.5487,"3,387,425"
VTI,01/24/2012,67.54,"1,551,824"
VTI,01/25/2012,68.16,"1,737,840"
VTI,01/26/2012,67.81,"2,633,588"
VTI,01/27/2012,67.86,"2,056,659"
VTI,01/30/2012,67.59,"1,760,461"
VTI,01/31/2012,67.56,"2,250,758"
VTI,02/01/2012,68.34,"1,993,168"
VTI,02/02/2012,68.46,"19,893,750"
VTI,02/03/2012,69.48,"2,399,632"
VTI,02/06/2012,69.44,"2,289,554"
VTI,02/07/2012,69.6,"1,966,961"
VTI,02/08/2012,69.75,"2,413,073"
VTI,02/09/2012,69.86,"1,780,802"
VTI,02/10/2012,69.31,"1,365,168"
VTI,02/13/2012,69.84,"1,499,542"
VTI,02/14/2012,69.74,"1,875,899"
VTI,02/15/2012,69.44,"2,022,813"
VTI,02/16/2012,70.27,"1,601,427"
VTI,02/17/2012,70.37,"2,093,283"
VTI,02/21/2012,70.34,"1,525,822"
VTI,02/22/2012,70.12,"1,781,753"
VTI,02/23/2012,70.51,"1,500,778"
VTI,02/24/2012,70.61,"1,267,387"
VTI,02/27/2012,70.67,"1,350,442"
VTI,02/28/2012,70.87,"1,839,296"
VTI,02/29/2012,70.41,"2,211,394"
VTI,03/01/2012,70.95,"2,414,052"
VTI,03/02/2012,70.6,"1,609,402"
VTI,03/05/2012,70.28,"2,700,308"
VTI,03/06/2012,69.15,"2,394,318"
VTI,03/07/2012,69.75,"1,410,954"
VTI,03/08/2012,70.47,"1,697,396"
VTI,03/09/2012,70.82,"1,462,156"
VTI,03/12/2012,70.77,"1,431,566"
VTI,03/13/2012,72.08,"1,521,211"
VTI,03/14/2012,71.93,"1,894,595"
VTI,03/15/2012,72.35,"1,713,816"
VTI,03/16/2012,72.46,"1,178,103"
VTI,03/19/2012,72.73,"1,963,964"
VTI,03/20/2012,72.48,"1,547,262"
VTI,03/21/2012,72.4,"2,033,539"
VTI,03/22/2012,71.82,"1,823,671"
VTI,03/23/2012,72.11,"1,260,594"
VTI,03/26/2012,72.8,"1,585,397"
VTI,03/27/2012,72.56,"2,398,079"
VTI,03/28/2012,72.2,"2,864,269"
VTI,03/29/2012,72.07,"1,567,290"
VTI,03/30/2012,72.26,"1,244,325"
VTI,04/02/2012,72.87,"2,391,021"
VTI,04/03/2012,72.63,"1,861,201"
VTI,04/04/2012,71.82,"2,401,925"
VTI,04/05/2012,71.77,"1,198,672"
VTI,04/09/2012,70.93,"1,735,620"
VTI,04/10/2012,69.6,"5,395,949"
VTI,04/11/2012,70.18,"2,120,432"
VTI,04/12/2012,71.24,"1,428,567"
VTI,04/13/2012,70.37,"1,568,162"
VTI,04/16/2012,70.3,"1,438,942"
VTI,04/17/2012,71.37,"1,287,832"
VTI,04/18/2012,71.12,"1,873,467"
VTI,04/19/2012,70.71,"2,368,278"
VTI,04/20/2012,70.82,"1,223,266"
VTI,04/23/2012,70.21,"2,151,682"
VTI,04/24/2012,70.44,"2,764,617"
VTI,04/25/2012,71.48,"1,536,236"
VTI,04/26/2012,72,"1,029,371"
VTI,04/27/2012,72.17,"1,160,028"
VTI,04/30/2012,71.8,"1,108,884"
VTI,05/01/2012,72.26,"2,125,631"
VTI,05/02/2012,72.099998,"1,403,668"
VTI,05/03/2012,71.470001,"1,432,539"
VTI,05/04/2012,70.28,"1,771,890"
VTI,05/07/2012,70.33,"1,105,562"
VTI,05/08/2012,70.07,"1,908,982"
VTI,05/09/2012,69.65,"2,191,907"
VTI,05/10/2012,69.83,"2,927,966"
VTI,05/11/2012,69.64,"1,075,394"
VTI,05/14/2012,68.85,"1,631,770"
VTI,05/15/2012,68.48,"1,185,173"
VTI,05/16/2012,68.16,"1,893,550"
VTI,05/17/2012,66.98,"2,499,532"
VTI,05/18/2012,66.42,"4,340,747"
VTI,05/21/2012,67.65,"2,172,349"
VTI,05/22/2012,67.67,"1,907,890"
VTI,05/23/2012,67.79,"1,777,040"
VTI,05/24/2012,67.92,"1,193,521"
VTI,05/25/2012,67.76,"692,803"
VTI,05/29/2012,68.58,"2,232,882"
VTI,05/30/2012,67.5,"962,336"
VTI,05/31/2012,67.33,"1,701,379"
VTI,06/01/2012,65.6,"2,883,349"
VTI,06/04/2012,65.54,"3,082,973"
VTI,06/05/2012,66.04,"1,918,893"
VTI,06/06/2012,67.58,"1,571,215"
VTI,06/07/2012,67.5,"2,965,682"
VTI,06/08/2012,68.09,"1,076,841"
VTI,06/11/2012,67.14,"1,440,132"
VTI,06/12/2012,67.87,"1,324,515"
VTI,06/13/2012,67.37,"1,517,003"
VTI,06/14/2012,68.07,"1,638,488"
VTI,06/15/2012,68.77,"3,737,147"
VTI,06/18/2012,68.97,"1,790,943"
VTI,06/19/2012,69.7,"1,461,019"
VTI,06/20/2012,69.57,"1,765,386"
VTI,06/21/2012,68,"1,732,652"
VTI,06/22/2012,68.55,"1,218,209"
VTI,06/25/2012,67.09,"3,125,454"
VTI,06/26/2012,67.41,"2,155,720"
VTI,06/27/2012,68.06,"2,700,294"
VTI,06/28/2012,67.92,"1,266,592"
VTI,06/29/2012,69.7,"2,008,584"
VTI,07/02/2012,69.89,"1,567,756"
VTI,07/03/2012,70.46,"1,297,007"
VTI,07/05/2012,70.17,"1,128,017"
VTI,07/06/2012,69.51,"2,092,959"
VTI,07/09/2012,69.34,"1,117,137"
VTI,07/10/2012,68.72,"1,234,784"
VTI,07/11/2012,68.67,"854,308"
VTI,07/12/2012,68.4,"1,466,560"
VTI,07/13/2012,69.47,"2,240,008"
VTI,07/16/2012,69.3,"670,878"
VTI,07/17/2012,69.76,"1,976,189"
VTI,07/18/2012,70.26,"1,975,401"
VTI,07/19/2012,70.38,"1,023,272"
VTI,07/20/2012,69.74,"1,028,535"
VTI,07/23/2012,68.97,"1,398,035"
VTI,07/24/2012,68.35,"1,128,441"
VTI,07/25/2012,68.36,"1,299,381"
VTI,07/26/2012,69.4,"1,120,931"
VTI,07/27/2012,70.77,"1,422,042"
VTI,07/30/2012,70.7,"1,882,844"
VTI,07/31/2012,70.31,"841,116"
VTI,08/01/2012,70.03,"1,300,580"
VTI,08/02/2012,69.55,"1,166,067"
VTI,08/03/2012,70.96,"1,486,318"
VTI,08/06/2012,71.14,"1,019,563"
VTI,08/07/2012,71.57,"1,085,900"
VTI,08/08/2012,71.66,"945,677"
VTI,08/09/2012,71.72,"699,196"
VTI,08/10/2012,71.86,"1,391,290"
VTI,08/13/2012,71.8,"1,489,402"
VTI,08/14/2012,71.78,"1,070,209"
VTI,08/15/2012,71.94,"897,302"
VTI,08/16/2012,72.49,"1,422,582"
VTI,08/17/2012,72.63,"1,140,306"
VTI,08/20/2012,72.62,"1,145,063"
VTI,08/21/2012,72.47,"2,609,321"
VTI,08/22/2012,72.38,"2,093,285"
VTI,08/23/2012,71.84,"1,682,269"
VTI,08/24/2012,72.25,"969,758"
VTI,08/27/2012,72.24,"933,523"
VTI,08/28/2012,72.23,"883,955"
VTI,08/29/2012,72.32,"1,231,521"
VTI,08/30/2012,71.78,"717,924"
VTI,08/31/2012,72.21,"1,273,528"
VTI,09/04/2012,72.16,"1,194,825"
VTI,09/05/2012,72.16,"998,137"
VTI,09/06/2012,73.6,"1,738,444"
VTI,09/07/2012,73.96,"1,408,209"
VTI,09/10/2012,73.52,"962,576"
VTI,09/11/2012,73.68,"1,335,000"
VTI,09/12/2012,73.99,"1,364,779"
VTI,09/13/2012,75.1,"2,242,345"
VTI,09/14/2012,75.5,"5,731,092"
VTI,09/17/2012,75.19,"1,347,811"
VTI,09/18/2012,75.06,"2,004,132"
VTI,09/19/2012,75.12,"836,068"
VTI,09/20/2012,75.02,"2,569,462"
VTI,09/21/2012,75.04,"954,526"
VTI,09/24/2012,74.51,"1,437,043"
VTI,09/25/2012,73.75,"1,619,147"
VTI,09/26/2012,73.26,"1,482,540"
VTI,09/27/2012,73.99,"956,883"
VTI,09/28/2012,73.65,"1,397,918"
VTI,10/01/2012,73.78,"1,864,039"
VTI,10/02/2012,73.89,"2,135,959"
VTI,10/03/2012,74.16,"1,118,760"
VTI,10/04/2012,74.72,"1,614,428"
VTI,10/05/2012,74.7,"1,317,303"
VTI,10/08/2012,74.41,"1,128,777"
VTI,10/09/2012,73.66,"4,611,511"
VTI,10/10/2012,73.23,"1,263,960"
VTI,10/11/2012,73.34,"1,405,763"
VTI,10/12/2012,73.02,"2,111,862"
VTI,10/15/2012,73.62,"948,774"
VTI,10/16/2012,74.38,"2,616,278"
VTI,10/17/2012,74.73,"1,265,164"
VTI,10/18/2012,74.58,"1,156,860"
VTI,10/19/2012,73.29,"1,466,694"
VTI,10/22/2012,73.29,"1,394,018"
VTI,10/23/2012,72.36,"2,302,350"
VTI,10/24/2012,72.16,"1,250,349"
VTI,10/25/2012,72.36,"1,092,506"
VTI,10/26/2012,72.28,"1,154,797"
VTI,10/31/2012,72.32,"1,373,191"
VTI,11/01/2012,73.23,"1,519,093"
VTI,11/02/2012,72.47,"1,467,130"
VTI,11/05/2012,72.7,"1,368,142"
VTI,11/06/2012,73.25,"1,066,632"
VTI,11/07/2012,71.61,"4,727,214"
VTI,11/08/2012,70.7,"1,926,021"
VTI,11/09/2012,70.77,"1,974,105"
VTI,11/12/2012,70.81,"3,436,500"
VTI,11/13/2012,70.54,"1,497,403"
VTI,11/14/2012,69.55,"3,587,611"
VTI,11/15/2012,69.37,"2,332,065"
VTI,11/16/2012,69.75,"1,807,155"
VTI,11/19/2012,71.19,"2,239,686"
VTI,11/20/2012,71.27,"2,151,197"
VTI,11/21/2012,71.45,"1,144,603"
VTI,11/23/2012,72.38,"787,890"
VTI,11/26/2012,72.29,"1,698,442"
VTI,11/27/2012,71.91,"1,655,526"
VTI,11/28/2012,72.48,"1,733,097"
VTI,11/29/2012,72.9,"3,237,058"
VTI,11/30/2012,72.88,"1,773,762"
VTI,12/03/2012,72.56,"1,671,147"
VTI,12/04/2012,72.46,"1,325,585"
VTI,12/05/2012,72.6,"1,913,698"
VTI,12/06/2012,72.83,"1,272,913"
VTI,12/07/2012,73.04,"1,845,687"
VTI,12/10/2012,73.13,"1,318,415"
VTI,12/11/2012,73.59,"2,300,622"
VTI,12/12/2012,73.6199,"2,046,113"
VTI,12/13/2012,73.2,"2,235,567"
VTI,12/14/2012,72.89,"1,810,601"
VTI,12/17/2012,73.8,"3,289,763"
VTI,12/18/2012,74.66,"3,438,881"
VTI,12/19/2012,74.2,"3,682,355"
VTI,12/20/2012,74.06,"4,600,919"
VTI,12/21/2012,73.43,"4,402,420"
VTI,12/24/2012,73.18,"1,430,529"
VTI,12/26/2012,72.83,"2,479,522"
VTI,12/27/2012,72.77,"3,277,481"
VTI,12/28/2012,71.98,"3,619,439"
VTI,12/31/2012,73.28,"8,360,211"
VTI,01/02/2013,75.14,"5,037,791"
VTI,01/03/2013,75.03,"2,634,581"
VTI,01/04/2013,75.43,"2,515,007"
VTI,01/07/2013,75.21,"2,511,151"
VTI,01/08/2013,75.01,"1,407,877"
VTI,01/09/2013,75.24,"1,421,860"
VTI,01/10/2013,75.76,"1,404,894"
VTI,01/11/2013,75.77,"1,248,485"
VTI,01/14/2013,75.69,"2,745,051"
VTI,01/15/2013,75.83,"1,109,099"
VTI,01/16/2013,75.77,"1,211,404"
VTI,01/17/2013,76.29,"1,534,789"
VTI,01/18/2013,76.5,"2,173,708"
VTI,01/22/2013,76.9,"3,583,897"
VTI,01/23/2013,76.99,"2,295,163"
VTI,01/24/2013,77.08,"5,386,731"
VTI,01/25/2013,77.51,"2,997,058"
VTI,01/28/2013,77.44,"1,634,073"
VTI,01/29/2013,77.7,"2,279,301"
VTI,01/30/2013,77.39,"2,074,184"
VTI,01/31/2013,77.25,"2,611,291"
VTI,02/01/2013,78,"2,549,920"
VTI,02/04/2013,77.18,"2,457,618"
VTI,02/05/2013,77.91,"1,609,726"
VTI,02/06/2013,78.05,"1,739,446"
VTI,02/07/2013,77.91,"2,260,093"
VTI,02/08/2013,78.38,"4,399,067"
VTI,02/11/2013,78.34,"2,112,681"
VTI,02/12/2013,78.47,"1,568,551"
VTI,02/13/2013,78.58,"1,346,478"
VTI,02/14/2013,78.68,"1,287,478"
VTI,02/15/2013,78.59,"1,248,363"
VTI,02/19/2013,79.14,"1,762,924"
VTI,02/20/2013,78.09,"2,507,558"
VTI,02/21/2013,77.56,"2,641,268"
VTI,02/22/2013,78.31,"1,833,141"
VTI,02/25/2013,76.87,"1,979,344"
VTI,02/26/2013,77.36,"2,505,679"
VTI,02/27/2013,78.31,"1,442,467"
VTI,02/28/2013,78.24,"1,569,286"
VTI,03/01/2013,78.42,"1,884,737"
VTI,03/04/2013,78.78,"1,418,035"
VTI,03/05/2013,79.57,"1,854,982"
VTI,03/06/2013,79.69,"2,044,933"
VTI,03/07/2013,79.88,"1,563,948"
VTI,03/08/2013,80.27,"1,987,322"
VTI,03/11/2013,80.5,"1,610,002"
VTI,03/12/2013,80.36,"1,506,418"
VTI,03/13/2013,80.51,"1,021,895"
VTI,03/14/2013,80.96,"1,328,113"
VTI,03/15/2013,80.87,"1,850,611"
VTI,03/18/2013,80.43,"1,983,377"
VTI,03/19/2013,80.21,"1,522,477"
VTI,03/20/2013,80.81,"1,475,817"
VTI,03/21/2013,80.16,"1,418,886"
VTI,03/22/2013,80.29,"1,648,168"
VTI,03/25/2013,80.02,"2,905,635"
VTI,03/26/2013,80.62,"1,322,817"
VTI,03/27/2013,80.68,"2,494,137"
VTI,03/28/2013,80.96,"1,897,616"
VTI,04/01/2013,80.53,"3,097,554"
VTI,04/02/2013,80.77,"2,480,868"
VTI,04/03/2013,79.89,"2,266,022"
VTI,04/04/2013,80.24,"1,317,801"
VTI,04/05/2013,79.96,"1,533,466"
VTI,04/08/2013,80.45,"1,927,447"
VTI,04/09/2013,80.68,"1,178,268"
VTI,04/10/2013,81.72,"2,209,439"
VTI,04/11/2013,82.03,"1,263,183"
VTI,04/12/2013,81.74,"1,413,431"
VTI,04/15/2013,79.75,"3,054,426"
VTI,04/16/2013,80.93,"1,945,486"
VTI,04/17/2013,79.72,"2,688,465"
VTI,04/18/2013,79.22,"1,505,732"
VTI,04/19/2013,79.98,"965,448"
VTI,04/22/2013,80.32,"1,237,158"
VTI,04/23/2013,81.19,"1,957,530"
VTI,04/24/2013,81.31,"1,039,735"
VTI,04/25/2013,81.64,"1,120,899"
VTI,04/26/2013,81.49,"1,150,153"
VTI,04/29/2013,82.01,"2,118,506"
VTI,04/30/2013,82.26,"1,740,806"
VTI,05/01/2013,81.42,"2,159,620"
VTI,05/02/2013,82.27,"1,616,163"
VTI,05/03/2013,83.04,"2,382,815"
VTI,05/06/2013,83.36,"1,879,055"
VTI,05/07/2013,83.82,"1,967,330"
VTI,05/08/2013,84.21,"1,734,875"
VTI,05/09/2013,83.93,"1,495,164"
VTI,05/10/2013,84.3,"1,333,185"
VTI,05/13/2013,84.32,"1,285,270"
VTI,05/14/2013,85.19,"1,440,016"
VTI,05/15/2013,85.56,"2,743,535"
VTI,05/16/2013,85.21,"2,006,233"
VTI,05/17/2013,86.08,"1,540,283"
VTI,05/20/2013,86.07,"1,680,805"
VTI,05/21/2013,86.21,"1,483,135"
VTI,05/22/2013,85.36,"3,377,933"
VTI,05/23/2013,85.2,"2,749,617"
VTI,05/24/2013,85.09,"1,151,685"
VTI,05/28/2013,85.64,"2,120,814"
VTI,05/29/2013,85.06,"2,420,793"
VTI,05/30/2013,85.41,"1,629,962"
VTI,05/31/2013,84.27,"2,005,196"
VTI,06/03/2013,84.61,"3,620,455"
VTI,06/04/2013,84.2,"2,311,817"
VTI,06/05/2013,83.01,"2,945,337"
VTI,06/06/2013,83.79,"2,633,816"
